,ISIN,NAME
3979,GB00BVFNZH21,Rotork
3980,GB00BVGBWW93,Assura
3981,GB00BVYVFW23,Auto Trader Group
3982,GB00BWFGQN14,Spirax Sarco
3983,GB00BY9D0Y18,Direct Line Insurance
3984,GB00BYM8GJ06,Ascential
3985,GB00BYMT0J19,LivaNova
3986,GB00BYN59130,Domino's Pizza Group PLC
3987,GB00BYN5BY03,Hybrid Software Group
3988,GB00BYQ0JC66,Beazley
3989,GB00BYRJ5J14,Primary Health Properties
3990,GB00BYT1DJ19,Intermediate Capital
3991,GB00BYV24996,Medica Group
3992,GB00BYV2MV74,Purplebricks Group
3993,GB00BYV81293,Shield Therapeutics
3994,GB00BYW0PQ60,Land Securities Group
3995,GB00BYW6GV68,Ferroglobe
3996,GB00BYWVDP49,Sabre Insurance Group
3997,GB00BYX7JT74,Diversified Gas & Oil
3998,GB00BYXJC278,Ibstock
3999,GB00BYZDVK82,Softcat
4000,GB00BYZJ7G42,Harworth Group
4001,GB00BYZN9041,Future
4002,GB00BZ042C28,IGas Energy
4003,GB00BZ0D6727,Kainos Group
4004,GB00BZ15CS02,Argo Blockchain
4005,GB00BZ4BQC70,Johnson Matthey
4006,GB00BZ6STL67,Metro Bank
4007,GB00BZBX0P70,The Gym Group
4008,GB00BZCNLL95,BB Healthcare Trust
4009,GG00B1FQG453,Boussard & Gavaudan Holding
4010,GG00B1GHHH78,Volta Finance
4011,GG00BPFJTF46,Pershing Square Hldgs
4012,GI000A0F6407,888 Holdings
4013,GRS003003035,National Bank of Greece HANDELSUNIVERSUM
4014,GRS014003032,Piraeus Financial Holdings
4015,GRS015003007,Alpha Bank
4016,GRS045003001,Selected Textiles
4017,GRS047063003,Lanakam SA
4018,GRS054003009,El.D.Mouzakis SA
4019,GRS065003014,Papoutsanis SA
4020,GRS084003011,Unibios Holdings SA
4021,GRS087003000,Intracom Holdings SA
4022,GRS088003017,Elastron SA
4023,GRS090003005,N. Leventeris SA
4024,GRS092103001,Bitros Holdings
4025,GRS095003000,Pipe Works L. Girakian Profil SA
4026,GRS096003009,Fourlis
4027,GRS106003007,Reds SA
4028,GRS117123000,Loulis Food Ingredients SA
4029,GRS120003009,Karelia Tobacco
4030,GRS124153008,VIS Containers Manufacturing
4031,GRS128003001,Lampsa Hotel
4032,GRS135003002,Bioter
4033,GRS137003000,General Commercial & Industrial SA
4034,GRS145003000,GEK Terna
4035,GRS148003015,Ideal Holdings SA
4036,GRS156203002,Sato
4037,GRS165063009,Biokarpet SA
4038,GRS184003002,Proodeftikh Technical
4039,GRS191213008,Ellaktor
4040,GRS213213002,Avax
4041,GRS222213001,Ekter
4042,GRS224003004,Kre.Ka.
4043,GRS237003009,Minerva Knitwear
4044,GRS240003012,Elve
4045,GRS245213004,Lamda Development
4046,GRS246003008,Lavipharm
4047,GRS249003005,YALCO
4048,GRS259003002,Flexopack
4049,GRS260333000,Hellenic Telecom
4050,GRS265003004,Nafpaktos Textile Industry
4051,GRS275073005,Pairis
4052,GRS277023008,European Reliance General Insurance Company HANDELSUNIVERSUM
4053,GRS281003004,Elvalhalcor Hellenic Copper and Aluminium Industry
4054,GRS282183003,Jumbo
4055,GRS284183001,The House of Agriculture Spiroy
4056,GRS289103004,Alumil Aluminium Industry
4057,GRS295003008,Kiriacoulis Mediterranean Cruises Shipping
4058,GRS298343005,Hellenic Petroleum
4059,GRS314003005,Marfin Invt Group Hldg
4060,GRS319103008,Mevaco
4061,GRS323003012,Eurobank Ergasias
4062,GRS326003019,Crete Plastics
4063,GRS329503007,Elgeka
4064,GRS332073006,Fieratex
4065,GRS343313003,Intralot
4066,GRS344003009,Varvaressos
4067,GRS345503007,Petros Petropoulos
4068,GRS346003007,Frigoglass
4069,GRS350263000,Haidemenos
4070,GRS354003006,Ktima Kostas Lazaridis
4071,GRS359353000,Athens Water Supply
4072,GRS364253005,Domiki Kritis
4073,GRS372003004,Iktinos Hellas
4074,GRS373173004,Akritas
4075,GRS374003002,Mathios
4076,GRS375183001,N. Varveris Moda Bagno
4077,GRS382073005,Daios Plastics
4078,GRS384003000,Kordellos Ch. Bros.
4079,GRS385113006,Evrofarma
4080,GRS387503006,Philippos Nakas
4081,GRS393503008,MYTILINEOS
4082,GRS395363005,Hellenic Exchanges
4083,GRS396003006,Quality & Reliability
4084,GRS397003005,Elton
4085,GRS404003006,AS Company
4086,GRS407183003,Vogiatzoglou Systems
4087,GRS412503005,Dromeas
4088,GRS413313008,Computer Peripherals International
4089,GRS419003009,Greek Organisation of Football
4090,GRS426003000,Motor Oil Hellas
4091,GRS432003028,Intracom Constructions HANDELSUNIVERSUM
4092,GRS434003000,Public Power Corp of Greece
4093,GRS438003006,Flour Mills Kepenos
4094,GRS439003005,Euroconsultants
4095,GRS449003003,Centric Holdings
4096,GRS461003006,Logismos Information Systems
4097,GRS469003024,Kri-Kri Milk Industry
4098,GRS470003013,Piraeus Port Authority
4099,GRS472003011,Profile Systems & Software
4100,GRS473003002,Revoil
4101,GRS474003001,I. Kloukinas - I. Lappas
4102,GRS484003009,Sidma Steel
4103,GRS487003006,Trastor Real Estate Investment Company
4104,GRS488003005,Cars Motorcycles
4105,GRS489003004,AVE
4106,GRS495003006,Aegean Airlines
4107,GRS496003005,Terna Energy
4108,GRS497003012,Premia Real Estate Investment Company
4109,GRS498003003,Epsilon Net
4110,GRS501003008,Euroxx Securities
4111,GRS502003007,Doppler
4112,GRS504003021,Alpha Trust MF
4113,GRS509003018,Prodea R.E.I.C.
4114,GRS510003015,Foodlink
4115,GRS516003001,International Real Estate Investment Company
4116,GRS517003000,BriQ Properties Real Estate Investment Company
4117,GRS518003009,ADMIE
4118,GRS520003005,CNL Capital E.K.E.S
4119,GRS524003001,Ble Kedros REIC
4120,GRS525003000,Dimand
4121,GRS805003001,Interlife General Insurance Company
4122,HK0000049939,China Unicom Hongkong
4123,HK0000055878,China Taiping Insurance
4124,HK0000056264,China South City
4125,HK0000063609,Swire Properties
4126,HK0000065349,Hong Kond Television
4127,HK0000068244,IRC
4128,HK0000069689,AIA Group
4129,HK0000083920,Sun Art Retail
4130,HK0000084183,Aeon Stores Hong Kong HANDELSUNIVERSUM
4131,HK0000093390,HKT Trust
4132,HK0000101367,Xiwang Special Steel
4133,HK0000139300,Television Broadcasts
4134,HK0000179108,HK Electric Investments
4135,HK0000218211,Hua Hong Semiconductor
4136,HK0000255361,Genertec Medical
4137,HK0000264595,China Evergrande New Energy Vehicle
4138,HK0000268943,China Vered Financial Holding
4139,HK0000295763,Rich Goldman Holdings
4140,HK0000311099,China Resources Pharmaceutical
4141,HK0000337987,BOCOM International
4142,HK0000504214,CSSC (Hong Kong) Shipping Company
4143,HK0000592854,Shoucheng
4144,HK0000608585,New World Development
4145,HK0000658531,Simcere Pharmaceutical Group
4146,HK0000735800,SF REIT
4147,HK0000745908,YUEXIU PPTY CO.LTD.
4148,HK0000746575,Yuexiu Services Group
4149,HK0000769783,Zensun Enterprises
4150,HK0000784121,Tam Jai International
4151,HK0000811882,Chervon
4152,HK0000827664,Jinmao Property Services
4153,HK0002007356,CLP Holdings
4154,HK0003000038,Hong Kong & China Gas
4155,HK0004000045,Wharf Holdings
4156,HK0006000050,Power Assets Hldgs
4157,HK0008011667,PCCW
4158,HK0010000088,Hang Lung Group
4159,HK0011000095,Hang Seng Bank
4160,HK0012000102,Henderson Land
4161,HK0014000126,Hysan Development
4162,HK0016000132,Sun Hung Kai Properties
4163,HK0018000155,Oriental Press Group
4164,HK0019000162,Swire Pacific
4165,HK0023000190,Bank of East Asia
4166,HK0027032686,Galaxy Entertainment
4167,HK0031044180,China Aerospace
4168,HK0045000319,The Hongkong and Shanghai Hotels
4169,HK0066009694,MTR HANDELSUNIVERSUM
4170,HK0083000502,Sino Land
4171,HK0101000591,Hang Lung Properties
4172,HK0119000674,Poly Property Group
4173,HK0128011282,ENM
4174,HK0131037993,Cheuk Nang
4175,HK0137031065,Jinhui
4176,HK0144000764,China Merchants Holdings
4177,HK0165000859,China Everbright
4178,HK0171000877,Silver Grant
4179,HK0184000948,Keck Seng Investments
4180,HK0200030994,Melco Dev
4181,HK0222001130,Min Xin Hldgs
4182,HK0226001151,Lippo
4183,HK0242001243,Shun Tak
4184,HK0250031678,Sino-I Technology
4185,HK0257001336,China Everbright International
4186,HK0267001375,CITIC
4187,HK0270001396,Guangdong Investment
4188,HK0285041858,BYD Electronic
4189,HK0291001490,China Resources Beer
4190,HK0293001514,Cathay Pacific Airways
4191,HK0308001558,China Travel International Investment Hongkong
4192,HK0363006039,Shanghai Industrial
4193,HK0388045442,HKEX
4194,HK0392044647,Beijing Enterprises
4195,HK0420001817,Foutain Set
4196,HK0440001847,Dah Sing Financial Holdings
4197,HK0533002009,Goldlion
4198,HK0604011236,Shenzhen Investment
4199,HK0639031506,Shougang Fushan Resources Group
4200,HK0656038673,Fosun
4201,HK0669013440,Techtronic Industries
4202,HK0688002218,China Overseas Land & Investment
4203,HK0817039453,China Jinmao
4204,HK0823032773,Link Real Estate
4205,HK0836012952,China Resources Power Holdings
4206,HK0880043028,SJM Holdings
4207,HK0882007260,Tianjin Development
4208,HK0883013259,CNOOC HANDELSUNIVERSUM
4209,HK0941009539,China Mobile
4210,HK0992009065,Lenovo Group
4211,HK1093012172,CSPC Pharmaceutical Group
4212,HK1097008929,I-Cable
4213,HK1203033175,GDH Guangnan
4214,HK1208013172,MMG
4215,HK1883037637,CITIC Telecom International
4216,HK2356013600,Dah Sing Banking Group
4217,HK2380027329,China Power International Dev
4218,HK2388011192,Bank of China (Hongkong)
4219,HK3377040226,Sino-Ocean
4220,HK3808041546,Sinotruk Hong Kong
4221,HK8028008944,Timeless Software
4222,HU0000061726,OTP Bank
4223,HU0000073457,Raba Automotive Group
4224,HU0000073507,Magyar Telekom
4225,HU0000074844,Zwack Unicum
4226,HU0000078175,Takarek Mortgage Bank
4227,HU0000083696,Graphisoft Park
4228,HU0000089867,PannErgy
4229,HU0000102132,Appeninn Vagyonkezelo
4230,HU0000120720,Waberer's International
4231,HU0000123096,Chemical Works of Gedeon
4232,HU0000151956,Delta Technologies
4233,HU0000153937,MOL Hungarian O&G A
4234,ID1000053705,Medco Energi Intl
4235,ID1000057003,Indofood Sukses Makmur
4236,ID1000058407,United Tractors
4237,ID1000060007,Mayora Indah
4238,ID1000061302,Indocement Tunggal
4239,ID1000062201,PT Indah Kiat Pulp
4240,ID1000066004,Astra Agro Lestari
4241,ID1000068604,PT Gudang Garam
4242,ID1000068703,PT Bumi Resources
4243,ID1000070402,Citra Marga Nusaphala
4244,ID1000072309,Solusi Bangun Indonesia
4245,ID1000074008,Hanjaya Mandala Sampoerna
4246,ID1000076706,Tunas Baru Lampung
4247,ID1000085707,PT Barito Pacific HANDELSUNIVERSUM
4248,ID1000086002,PT Gajah Tunggal
4249,ID1000090202,PT. Polychem Indonesia
4250,ID1000092406,Summarecon Agung
4251,ID1000092703,PT Bank Pan Indonesia
4252,ID1000094006,Bukit Asam
4253,ID1000094204,PT Bank Danamon
4254,ID1000095003,Bank Mandiri
4255,ID1000096605,Bank Negara Indonesia
4256,ID1000097207,Adhi Karya
4257,ID1000097405,PT Indosat Tbk
4258,ID1000098205,Bank Permata
4259,ID1000099302,PT Bank Maybank Indonesia A
4260,ID1000099708,PT Bakrie Sumatera
4261,ID1000099807,Mitra Adiperkasa
4262,ID1000100209,PT Wahana Ottomitra Multiartha
4263,ID1000101207,Multistrada Arah Sarana
4264,ID1000102205,Hexindo Adiperkasa
4265,ID1000102502,XL Axiata
4266,ID1000102809,Multi Indocitra
4267,ID1000103203,PT Temas
4268,ID1000104003,Total Bangun Persada
4269,ID1000105703,BISI
4270,ID1000106107,PT Sampoerna Agro
4271,ID1000106206,PT Media Nusantara Citra Tbk
4272,ID1000106602,PT Aneka Tambang
4273,ID1000106800,Semen Indonesia
4274,ID1000107303,Darma Henwa
4275,ID1000107600,Wijaya Karya
4276,ID1000108103,PT Jasa Marga
4277,ID1000108509,Indo Tambangraya
4278,ID1000109309,Vale Indonesia
4279,ID1000109507,Bank Central Asia
4280,ID1000110000,PT Bakrie & Brothers
4281,ID1000111305,Adaro Energy
4282,ID1000111602,Perusahaan Gas Negara
4283,ID1000111701,Bayan Resources
4284,ID1000111800,Timah
4285,ID1000113202,Eagle High Plantation
4286,ID1000115207,Multipolar HANDELSUNIVERSUM
4287,ID1000115306,Ciputra Development
4288,ID1000116403,Intiland Development
4289,ID1000116601,Harum Energy
4290,ID1000116700,PT Indofood CBP
4291,ID1000116908,Tower Bersama Infrastructure
4292,ID1000117005,Krakatau Steel
4293,ID1000117500,Wintermar Offshore Marine
4294,ID1000117609,Bumi Resources Minerals
4295,ID1000117708,Indonesien Charoen
4296,ID1000118201,Bank Rakyat
4297,ID1000118300,Garuda Indonesia
4298,ID1000118409,London Sumatra Indonesia
4299,ID1000119803,Lippo Securities
4300,ID1000122500,PT Pakuwon Jati
4301,ID1000122807,Astra International
4302,ID1000123904,Bank Pembangunan
4303,ID1000125107,Kalbe Farma
4304,ID1000125503,ACE Hardware Indonesia
4305,ID1000127806,Semen Baturaja Persero
4306,ID1000129000,PT Telkom Indonesia
4307,ID1000129208,Siloam International Hospitals
4308,ID1000162001,BUKALAPAK COM
4309,IE0000669501,Glanbia
4310,IE0001827041,CRH
4311,IE0002424939,DCC
4312,IE0003290289,FBD
4313,IE0003864109,Greencore Group
4314,IE0003LFZ4U7,DOLE
4315,IE0004906560,Kerry Group
4316,IE0004927939,Kingspan
4317,IE0005711209,ICON
4318,IE0009BOA4C9,Kalera Public
4319,IE00B00MZ448,Grafton Group
4320,IE00B1RR8406,Smurfit Kappa
4321,IE00B4BNMY34,Accenture
4322,IE00B4Q5ZN47,Jazz Pharmaceuticals
4323,IE00B56GVS15,Alkermes
4324,IE00B8KQN827,Eaton
4325,IE00B91XRN20,Prothena HANDELSUNIVERSUM
4326,IE00BD1RP616,Bank of Ireland Group
4327,IE00BD5B1Y92,Bank of Cyprus
4328,IE00BD64C665,Mincon Group
4329,IE00BD6JX574,Glenveagh Properties
4330,IE00BD845X29,Adient
4331,IE00BDB6Q211,WILLIS TOWERS WATSON
4332,IE00BF0L3536,AIB Group
4333,IE00BF0MZF04,Ormonde Mining
4334,IE00BF2NR112,Greencoat Renewables
4335,IE00BFRT3W74,Allegion
4336,IE00BGH1M568,Perrigo
4337,IE00BJ34P519,Irish Residential Properties
4338,IE00BJ5FQX74,Uniphar
4339,IE00BJMZDW83,Dalata Hotel Group
4340,IE00BK9ZQ967,Trane Technologies
4341,IE00BKVD2N49,Seagate Tec.
4342,IE00BKYC3F77,Cimpress
4343,IE00BLP1HW54,Aon
4344,IE00BLP58571,Irish Continental Group
4345,IE00BLS09M33,Pentair
4346,IE00BNC17X36,Fusion Fuel Green
4347,IE00BQPVQZ61,Horizon Pharma
4348,IE00BTN1Y115,Medtronic
4349,IE00BWB8X525,Permanent TSB
4350,IE00BWT6H894,Flutter Entertainment
4351,IE00BWY4ZF18,Cairn Homes
4352,IE00BY7QL619,Johnson Controls
4353,IE00BYTBXV33,Ryanair Holdings
4354,IE00BZ12WP82,Linde plc
4355,IL0010811243,Elbit Systems
4356,IL0010823123,Magic Software
4357,IL0010823792,Tower Semiconductor
4358,IL0010824113,Check Point Software Technologies
4359,IL0010825102,GILAT SATELLITE NETWORKS
4360,IL0010826191,SharpLink Gaming
4361,IL0010826688,RADCOM
4362,IL0010829658,AudioCodes
4363,IL0010830961,SuperCom
4364,IL0010832371,Cyren HANDELSUNIVERSUM
4365,IL0010845571,Nova Measuring
4366,IL0010851660,Ceragon Networks
4367,IL0010952641,Camtek
4368,IL0010958192,Perion Network
4369,IL0010996549,Allot Communication
4370,IL0011015349,Cellcom Israel
4371,IL0011216723,Kornit Digital
4372,IL0011259137,CaesarStone
4373,IL0011267213,Stratasys
4374,IL0011284465,Plus500
4375,IL0011301780,Wix
4376,IL0011313900,Galmed Pharmaceut.
4377,IL0011316309,MediWound
4378,IL0011319527,Enlivex Therapeutics
4379,IL0011331076,ReWalk Robotics
4380,IL0011334468,Cyberark
4381,IL0011336851,Check-Cap
4382,IL0011407140,UroGen Pharma
4383,IL0011582033,Fiverr
4384,IL0011595993,InMode
4385,IL0011691438,Cognyte Software
4386,IL0011751653,Similarweb Ltd
4387,IL0065100930,ZIM Integrated Shipping Services
4388,IM00B5VQMV65,Entertain
4389,IM00B7S9G985,Playtech
4390,IT0000060886,FNM
4391,IT0000062072,Assicurazioni Generali
4392,IT0000062957,Mediobanca
4393,IT0000066123,BPER Banca
4394,IT0000066180,Brioschi Sviluppo Immobiliare
4395,IT0000070786,CIR SpA
4396,IT0000072170,FinecoBank
4397,IT0000072618,Intesa Sanpaolo
4398,IT0000076502,Danieli & C
4399,IT0000076536,Sogefi
4400,IT0000336518,Juventus Football
4401,IT0000433307,Saras
4402,IT0000784196,Banca Popolare di Sondrio
4403,IT0001006128,Aeroporto di Bologna HANDELSUNIVERSUM
4404,IT0001031084,Banca Generali
4405,IT0001033700,BasicNet
4406,IT0001044996,doValue
4407,IT0001073045,Banca Profilo
4408,IT0001078911,Interpump Group
4409,IT0001137345,Autogrill
4410,IT0001157020,ERG
4411,IT0001207098,Acea
4412,IT0001233417,A2A
4413,IT0001237053,Emak
4414,IT0001250932,Hera
4415,IT0001268561,B&C Speakers
4416,IT0001347308,Buzzi Unicem
4417,IT0001384590,Aeffe
4418,IT0001402269,RISANAMENTO
4419,IT0001413837,Immsi
4420,IT0001415246,Fincantieri
4421,IT0001431805,DeA Capital
4422,IT0001447785,Mondo TV
4423,IT0001454435,TXT e-solutions
4424,IT0001469383,Mondadori
4425,IT0001469995,Digital Bros
4426,IT0003007728,Tod's
4427,IT0003027817,Iren
4428,IT0003056386,Pininfarina
4429,IT0003057624,Itway
4430,IT0003073266,Piaggio & C.
4431,IT0003097257,Biesse
4432,IT0003115950,De'Longhi
4433,IT0003121677,Credito Emiliano
4434,IT0003124663,Prima Industrie
4435,IT0003128367,Enel
4436,IT0003132476,Eni
4437,IT0003153415,SNAM
4438,IT0003153621,Tamburi Investment Partners
4439,IT0003173629,Banca Sistema
4440,IT0003188064,Banca IFIS
4441,IT0003217335,Borgosesia
4442,IT0003242622,Terna HANDELSUNIVERSUM
4443,IT0003261697,Azimut Holding
4444,IT0003365613,Fiera Milano
4445,IT0003372205,Edison
4446,IT0003404214,Elica
4447,IT0003428445,Marr
4448,IT0003492391,DiaSorin
4449,IT0003497168,Telecom Italia
4450,IT0003497176,Telecom Italia
4451,IT0003549422,Sanlorenzo
4452,IT0003621783,Societa Sportiva Lazio
4453,IT0003683528,Openjobmetis
4454,IT0003697080,Geox
4455,IT0003796171,Poste Italiane
4456,IT0003828271,Recordati
4457,IT0003850929,Esprinet
4458,IT0003856405,Leonardo-Finmeccanica
4459,IT0003865570,Webuild
4460,IT0003874101,Prada
4461,IT0003895668,Eurotech
4462,IT0004007560,Pierrel
4463,IT0004053440,Datalogic
4464,IT0004056880,Amplifon
4465,IT0004093263,Ascopiave
4466,IT0004098510,Gas Plus
4467,IT0004171440,Zignago Vetro
4468,IT0004176001,Prysmian
4469,IT0004195308,Gruppo MutuiOnline
4470,IT0004210289,Landi Renzo
4471,IT0004240443,Piquadro
4472,IT0004329733,Cairo Communication
4473,IT0004359037,algoWatt
4474,IT0004412497,Bastogi
4475,IT0004552359,Intek Group
4476,IT0004585243,Tesmec
4477,IT0004604762,Safilo Group
4478,IT0004670532,Imvest
4479,IT0004674666,H-Farm
4480,IT0004712375,Salvatore Ferragamo
4481,IT0004729759,SeSa HANDELSUNIVERSUM
4482,IT0004764699,Brunello Cucinelli
4483,IT0004776628,Banca Mediolanum
4484,IT0004810054,Unipol
4485,IT0004827447,UnipolSai
4486,IT0004931058,Maire Tecnimont
4487,IT0004931496,RCS MediaGroup
4488,IT0004942915,Gequity
4489,IT0004965148,Moncler
4490,IT0004967292,F.I.L.A.
4491,IT0004983182,Lifestyle Group
4492,IT0004998065,ANIMA Holding
4493,IT0005013013,LVenture Group
4494,IT0005037210,Tinexta
4495,IT0005043507,OVS
4496,IT0005054967,Rai Way
4497,IT0005084717,ePRICE
4498,IT0005090300,INWIT
4499,IT0005119810,Avio
4500,IT0005162406,Technogym
4501,IT0005176406,ENAV
4502,IT0005186371,Industrie De Nora
4503,IT0005211237,Italgas
4504,IT0005218380,Banco BPM
4505,IT0005239360,UniCredit
4506,IT0005239881,Unieuro
4507,IT0005241192,Aquafil
4508,IT0005244402,Banca Farmafactoring
4509,IT0005245508,Indel
4510,IT0005252728,Brembo
4511,IT0005253205,Italmobiliare
4512,IT0005278236,Pirelli & C.
4513,IT0005282865,Reply
4514,IT0005283111,Il Sole 24 Ore
4515,IT0005283640,Seri Industrial
4516,IT0005312027,Equita
4517,IT0005322612,Immobiliare Grande Distribuzione SIIQ
4518,IT0005331019,Carel Industries
4519,IT0005337958,Piovan
4520,IT0005345233,Garofalo HANDELSUNIVERSUM
4521,IT0005350449,Aedes SIIQ
4522,IT0005359192,illimity Bank
4523,IT0005366601,Antares Vision
4524,IT0005366767,Nexi
4525,IT0005385213,Newlat Food
4526,IT0005388266,Salcef Group
4527,IT0005411209,GVS
4528,IT0005412298,Innovatec
4529,IT0005422792,TrenDevice
4530,IT0005438046,SECO
4531,IT0005439085,The Italian Sea Group
4532,IT0005440893,Wiit
4533,IT0005452658,Stevanato Group
4534,IT0005453250,El.En.
4535,IT0005455875,Intercos
4536,IT0005482333,Technoprobe
4537,IT0005495657,Saipem
4538,IT0005496473,Tiscali
4539,IT0005504797,KI Group
4540,JE00B3MW7P88,West China Cement
4541,JE00B4T3BW64,Glencore
4542,JE00B55Q3P39,Genel Energy
4543,JE00B5TT1872,Centamin
4544,JE00B5ZT8572,Blue Coast Properties
4545,JE00B783TY65,Aptiv
4546,JE00B8KF9B49,WPP
4547,JE00BF0XVB15,Caledonia Mining
4548,JE00BF50RG45,Yellow Cake
4549,JE00BG6L7297,boohoo Group
4550,JE00BJ1DLW90,Man Group
4551,JE00BJ1F3079,AMCOR
4552,JE00BJVNSS43,Ferguson
4553,JE00BLD8Y945,CoinShares International
4554,JE00BMDZN391,TP ICAP Group
4555,JE00BN574F90,Wizz Air
4556,JE00BYPZJM29,Janus Henderson
4557,JE00BYSS4X48,Novocure
4558,JE00BYVQYS01,IWG
4559,JP3027670003,Nippon Building Fund HANDELSUNIVERSUM
4560,JP3027680002,Japan Real Eastate
4561,JP3102000001,Aisin Seiki
4562,JP3103600007,Aichi Steel
4563,JP3105040004,Aiful
4564,JP3107000006,Akatsuki
4565,JP3108600002,Acom
4566,JP3111200006,Asahi Kasei
4567,JP3112000009,Asahi Glass
4568,JP3116000005,Asahi Group Holdings
4569,JP3116700000,Asahi Holdings
4570,JP3118000003,Asics
4571,JP3119600009,Ajinomoto
4572,JP3121970002,Adways
4573,JP3122380003,Adventure
4574,JP3122400009,Advantest
4575,JP3122800000,Amada Co.
4576,JP3126130008,Universal Entertainment
4577,JP3126240005,Arteria Networks
4578,JP3126330004,Alpha Systems
4579,JP3126400005,Alps Alpine
4580,JP3127700007,AnGes
4581,JP3131090007,Iida Group Holdings
4582,JP3134800006,IHI
4583,JP3137200006,Isuzu Motors
4584,JP3142500002,Idemitsu Kosan
4585,JP3143600009,Itochu
4586,JP3148800000,Ibiden
4587,JP3151600008,Iwatani
4588,JP3152750000,GMO Internet
4589,JP3158800007,Ube Industries
4590,JP3160300004,FUJI OIL
4591,JP3160400002,Eisai
4592,JP3160740001,H.I.S.
4593,JP3162600005,SMC
4594,JP3163420007,SBI Insurance Group
4595,JP3164630000,Square Enix
4596,JP3164720009,Renesas Electronics
4597,JP3165000005,Sompo Holdings
4598,JP3165600002,NTN HANDELSUNIVERSUM
4599,JP3165700000,NTT DATA
4600,JP3166000004,Ebara
4601,JP3167500002,Leopalace21 Corp.
4602,JP3168200008,Elecom
4603,JP3170800001,OSG
4604,JP3172500005,Autobacs Seven
4605,JP3173540000,Open House
4606,JP3174410005,Oji Holdings Corp.
4607,JP3180400008,Osaka Gas
4608,JP3183200009,Japan Exchange
4609,JP3188220002,Otsuka Holdings
4610,JP3190000004,Obayashi
4611,JP3191550007,Nissan Securities Group
4612,JP3194000000,Oki Electric Industry
4613,JP3197600004,Ono Pharmaceutical
4614,JP3198900007,Oriental Land
4615,JP3200450009,ORIX
4616,JP3201200007,Olympus
4617,JP3202150003,Oncotherapy Science
4618,JP3205800000,Kao
4619,JP3206000006,Kakaku.Com
4620,JP3208200000,Kagome
4621,JP3209000003,Casio Computer
4622,JP3210200006,Kajima
4623,JP3217100001,Kanematsu
4624,JP3218900003,Capcom
4625,JP3220580009,Calbee
4626,JP3223800008,KAWASAKI KISEN
4627,JP3224200000,Kawasaki
4628,JP3228600007,Kansai Electric
4629,JP3229400001,KANSAI PAINT
4630,JP3233250004,Japan Post Insurance
4631,JP3235900002,Gungho Online
